term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19
tempo,0.004814175397242278,0.004489907583136166,-0.004133424387535145,-0.004800987007927761,0.007912430220991048,0.0007555523924502449,0.0030723195050347566,0.0058989534486739385,0.0035171057355054955,-0.0030522678149023873,0.008318420543431564,-0.0007537445052510233,0.0007039089008040806,-0.0005613460124947402,0.0017406465183372984,0.008193841555233958,-0.0051921145285699875,-0.004652383408554573,-0.004266195168649256,0.0015726023350494786
satisfied,0.002530150374087395,-0.0033760687493554938,-0.0030371905544757864,-0.003404382772283462,-0.0012821899731834709,0.002845813504371329,0.0006528130713275537,-0.00341149199131502,-0.0023871184050500063,-0.002006161277347206,-0.0005879111596037256,0.00287290088259915,-0.0007683913148630596,-0.0028702603391890435,0.0001709495303344098,-0.000960498987711044,-0.0036552502943082207,0.001235437937500832,0.0019153133733635008,-0.0029961591237779024
apartment,0.0016584069368084057,-0.0019858377495128804,7.869254872645745e-05,0.0013111382802660325,-0.0022403630875153964,0.0008047971954538999,0.002021279032940648,0.0011746235236529262,-0.003462665481427964,0.003687877671342735,-0.0024912173670061147,0.0017063691868611157,0.0030448877030131937,0.001287451863273313,0.0020352363900884183,-0.0011474848185048818,0.004528337904744672,-0.0002807932467336651,0.00019988029928567588,0.00190452414591746
evidence,0.0022388189958047443,0.0008193051915065735,0.0008063407128708989,0.0035727936768700486,-0.0005396923972421393,0.00027175243169442,1.7310402771551475e-05,0.0008817862868821634,-3.0199054443955786e-05,0.0007376203164142152,0.00024162987316509393,-0.0028811318275915633,-0.0018251634144346425,0.0016482119561399302,0.00033482498810240725,-0.0009425110881732407,0.00016236760693205004,-0.0001050153619805648,0.0003050609582999598,-0.0005942773023778401
ki,0.001890877219508223,0.0038664274449565082,0.0021086999207290207,0.0012952381496170995,0.0006360308589330476,-0.002292254681578392,0.00235440251627057,0.0013830584650605239,-0.0024565516871258132,0.0016720455678247766,-0.0026506931028705415,0.0009139774751714859,0.0005997472316781007,-0.002600535996810276,-0.001402353168292362,-0.0023651154159115995,0.0011894513314563073,0.0017475389736319403,0.0009810732138675333,0.0031079316945523674
fathers,0.006222279390631659,-0.0050431064236854325,-0.000306452565356786,0.008990838476045013,0.0027889078764349044,4.26790515796015e-05,-0.0008290754037725807,-0.0009362748646762478,-0.00209912233361323,0.0029254664157117947,-0.0026965140286998703,0.0017607623834058586,0.001177355712487529,0.004420844293951084,0.0008925671608039001,-0.0014142692357490985,0.0002889912738233008,0.004659465877777028,0.0006110049851319057,0.0022645898225066158
gyal,-0.0034325032617305742,0.002597649048738116,-0.0032880057109829306,-0.0013775339716663245,-0.0009693410159522406,0.0013461372262712022,-8.205988953500189e-05,-0.0020829385032951012,0.0008113672819665545,-0.0013197895698045892,-0.0031621427963929257,-0.0020714027331435302,-0.0008319141338779383,0.0019622548844703148,-0.0028114729746668587,-0.000976241348494629,-0.00028350272210826845,0.005002693452424026,-0.0035217101064695584,-0.004973250143349296
source,0.007570541606278761,0.002985291801592533,0.0017941375690735642,0.0008692304609642977,0.005762052519471996,-0.000912854695173686,-0.0016730251135907222,0.0050204536006699585,9.630211327865656e-05,-0.00013471481188070006,0.0013894720590206062,-0.0025789577790543503,0.000759504239379708,-0.00046478745806251943,-0.0024185144904620317,-0.0013922815218007053,0.002375856001019892,-0.0003234062706540198,0.0024662691049673617,0.003516219130881789
stressing,0.0016331925157364853,-0.004840535787911711,-0.001498202559056635,0.004394606764097985,-0.001068094806045329,0.002958798062455204,0.0039017885112775396,0.0007450804592451418,-0.004066467692812295,0.0066082141272050835,0.0035142993525186838,0.00424703306232273,0.0005697173482063798,0.0020970924506862653,0.0004989830278986884,1.9065901476845417e-05,-0.002752347088575184,0.003167295734424546,-0.00019147426123664263,-0.0006359922290929689
lemonade,-0.003513034924944943,-0.0005849769682181887,-0.0014020283238120525,-0.0009835353616501523,-0.0002454180662344649,-0.0005708648560673724,0.003322140507650184,0.0026092446233920577,-0.0004479369826110489,-0.0015123585010769363,-0.00035988696428624993,0.001659384746102854,0.0012699318762997495,0.000711687474844952,0.00010564924377718819,9.062956812866105e-05,-0.0007318469239977316,-0.0002608907294391815,-0.0013856465326582534,0.003758049196815336
debt,0.003064755158400729,-0.0033899506952265674,0.0016903690252331501,0.005994366049837804,0.0010909716246908171,-0.0008445962778777627,-0.00019318841912753585,0.0009122984276006179,-0.0003055402738209296,-0.0002612770248430686,7.56543734511345e-05,0.0038732306101893596,0.00010022730451929578,0.002506371747256842,-0.001257226268573682,-0.0028138678041945736,-0.0021872127964285594,0.0006325359952498305,-0.0019058609597497774,0.002582143222925788
graduated,0.0017011127516440277,-0.0035865969844772797,0.0019799620396873533,0.0031955053512637424,-0.0014721324792024916,0.001099171399499568,0.0026805412220135493,0.0028366140269810865,0.00013514326360636032,0.002661701026496871,-0.003085573240326485,0.003681026103380295,0.0013996800603311304,0.001459896868274247,0.0011930983050409388,0.0011984712477541288,-0.0006695135289579529,0.0005610932028232405,0.0005931933488711353,0.0010455722034905916
jams,0.006998143296295746,0.006330656386526143,-0.001329803137797627,-0.004091644417922015,0.009268864527640967,-8.894975810880267e-05,0.00311354573702401,0.006993855536312978,0.003343526818774944,-0.004602412589636063,0.0015670923135386186,-0.0020603335687436985,-2.812962490253831e-05,1.9256587446402314e-05,-0.001687497314807799,0.0034054447747018375,-0.0002969950793376106,-0.0039638849340412246,0.0014445045461471693,0.0034078886967476556
fought,0.005349074472039511,-0.0023126049441900866,0.00062142791716371,0.00662713603575175,0.004283434670046774,-0.0020143911402033853,6.107302812930404e-05,-0.0029349290093492143,0.0021730415229868918,-0.001956459566676353,-0.00328743859151183,-0.0014472674181237395,-0.0020275965635978173,0.004012762537501708,0.001691106062625806,0.0018613140761978705,-0.0031127562778370727,-0.0014573610890528893,-0.0011774316720757204,0.0021407124445069294
needle,0.004715813415619667,0.0019013053718228818,-0.00035561300370010756,-0.0010038513893980538,0.004306867143668564,-0.0019431694192272805,0.0016652150998318974,0.00397995112267391,0.0010011043715538086,-0.0004417395812825581,0.0033066498826982843,0.0038188722419410415,-0.0007660452082293956,-0.0004544535771581237,0.0010270013631870985,-0.00032130900356551874,0.00035642856176050004,-0.0021190188719041924,-0.0015298543185916908,0.0013901647437086068
further,0.0051885248188879565,-0.0009365849604636012,-0.0014357587415431319,-0.0007463286437113315,0.0021952206552066727,-0.0002122103559241659,-0.0009416652593251102,-0.00035335204420495304,-0.0003639573226627101,0.0001454945665807174,0.0009119526438373492,0.00022496848086365134,0.0016335599922371801,0.0038748971043215544,-0.0014293760597388267,0.002126900867195211,0.0023984212681406832,0.0035452065492453475,0.0016188472784323508,-0.001094652643079968
ahah,-0.000824838151526054,-8.844210598673467e-05,-0.004327216060974844,-0.003943371585074654,0.00020718332436806648,0.0004476646435156477,-0.001923269657018565,0.0007711850756061238,0.004805290466229349,0.005130022275018584,-0.004230732584488199,0.0036389684475364534,-0.002441288200049415,0.0008135375751132648,0.002364426091181111,0.0015645599339894978,-0.0035241140940381437,0.0006575580562396409,-0.003627982412945612,-0.002677480126487272
tyson,0.0023083266908871503,-0.0003832416821970233,0.0011969212929303433,-0.0025913264884274765,0.0018391112317535385,0.0004565574140003411,0.0007548180819324008,0.0025333366384370283,0.002532119939227833,-0.0006436916529065554,-0.004536084117260192,0.0010828443505496075,0.002284955444626577,0.00778337198512056,0.0008337286322955423,3.78667212900919e-05,0.0008948235017510946,-0.0035952721677995777,0.0011045316643886409,0.004305517074194109
dunn,0.009005171551037378,0.0049256067788353425,0.0064910219372540795,-0.0024691911765457927,0.0026384606492819086,-0.0020729762565128555,-0.008099136508211943,-0.006804240579204094,0.0022117462334583136,0.002239757220333737,0.0027893717553122924,-0.0022750495025909293,-0.0010147800581283457,-0.002694949358749063,-0.0012497609119989474,-0.016216804570249484,0.013163501282627872,0.011950166565969705,-0.004446337698602708,0.005580546202457294
cudi,0.0010182583209586513,-0.0019468686512001487,-0.0018796560248505183,-0.002016089251240949,-0.0015413260010864452,-0.0011452011079086308,0.0016592467081243101,0.0034358176727331165,-0.0073298483491683105,0.0002772833307913926,0.0011106610504592266,0.011127601417852453,0.0058402849902155106,-0.0014080954284706648,-0.0015134476381802775,-0.002206540446154947,0.002226567843541192,-0.0036320719670026435,-0.0020696648953602453,-0.005582995685383041
fa,0.00046009030530268187,0.0005575309537932054,0.0003869497056624472,-0.00138561693272247,-0.0012475449972874889,-0.0008896311042388811,-0.0008058846557398444,-0.002622413426622637,-0.0021695745980841023,-0.0013455719800236252,-0.0019256092389994981,0.001734514434214913,0.0013347742163695479,0.0005514125709924307,-0.0024182712936491164,0.0015742211244859782,-0.0002492289985448551,0.0004690128769788924,0.00242359813982322,-0.0030054749617302785
mug,0.002739991372143966,0.0026949458396469195,0.006465166314789771,-0.0008303269928482581,-0.0023357568435837268,-0.00017674497910795435,-0.0036992618368915206,-0.0029455629196212156,-0.0001265167792326106,0.004006255168246774,-0.001715148736312468,-0.0036134344788951328,0.0001579499566519533,-0.0002664852497945725,-0.0012794277900241217,-0.0028534794792845807,0.0016501817015702792,0.0015207140087069497,-0.002159119506616884,-3.185392477018609e-05
anytime,0.0030266309710623627,-0.003277972066715462,-0.0007455866886027972,-0.0031464316674473377,-3.3109765285671325e-05,0.002269049990283548,0.0029243450594266217,-0.0008343567062306645,0.0016820703964272618,-0.0014362390265994923,0.0015508679167365181,-0.0007379798214660531,-0.0017217486086757567,-0.0027033118904545876,-0.0007761713539030228,-0.0009507663520824486,-2.8242436120011932e-05,0.0014999455453693724,-0.0002007997226038541,0.001536337083928608
slaves,0.004617597209507804,0.0005091730499640121,-0.001048279678678716,0.007449977098846783,0.003332606739847533,-0.0012278224952206698,-0.0006223382267812798,0.002003826773715362,0.0012489338195791838,0.0007154020381600698,-0.0013569363073259167,0.004862724177611016,-0.0006099356579312235,0.00026860760089930473,-0.0006442736056936629,-0.0017162074769203725,0.0011375359399712587,0.0052753869732368106,0.001374797369014234,0.004579858778130504
breaker,-0.000703380524102635,0.0017866573944962097,-0.0012728727293759763,0.0006701333398256819,-4.286536454821457e-05,0.0005786362593048287,0.00010906596748733215,0.0014246238103632367,0.0017122861261893406,-0.00041653236377339753,0.001045412847454264,0.0005467527127626541,-1.4299807291890185e-05,-0.0009147710951963661,0.0002431334375472954,0.0003515514863747957,-0.0019914749315487834,0.000447333849137864,8.515388793504678e-05,-0.0014253756331100093
sprayed,0.004587832644550663,0.0030877329545329997,0.003952289264332819,0.00010408203474258633,-0.0003214584429859109,-0.0005101093521337799,-0.0011759913364751944,0.000439587299889428,-0.001401298870847129,0.002469406377693578,-0.000600193498240766,-0.0027841089585108514,-0.0004555533578114605,-0.00017619199507296112,-8.086614110637174e-05,-0.0021176466905897724,0.00256101070545517,0.0014685500647025934,-0.0004963699631834704,0.0040905635926428265
triggers,0.0024382037638003094,0.0038159339836642938,0.007405107139972155,0.0013849608217829624,-0.0011958075417397654,-0.0009116174370260282,-0.006145668147444525,-0.0029779406206148972,-0.0022096169968856966,0.0040812896235630745,0.003229019392056429,-0.0014406569439052604,-0.0005668803364154896,0.0016485431983305123,0.0015057554541553133,-0.0017516345295907794,-0.00029988137655467546,-0.0009487453576453296,-0.0032620957407604365,-0.0011565889941514847
fuss,0.00301106083283504,-0.0017885849268668326,-0.0010566603682748243,-0.004911900080247711,0.0023598115364952994,0.0025674595218497455,7.779028181007906e-05,-0.004627185452509718,0.0006890615960732747,-0.0018570960118078881,0.00024118242126042782,-0.0018762726053422548,0.0014510754783903894,-0.0007849121635878187,-0.005146341234364261,3.373629803251905e-05,0.00037903418732113093,0.002161805825512663,-0.0009083960967739249,-0.002203883750752786
trace,0.0018452388992805124,0.00012531032997044748,0.0031814567250346383,0.0008803452314360981,0.0008970140580304082,-0.0030504225801013672,-0.001203317788107433,0.0011605922915858755,0.0017324771638530208,-0.0007963428060931094,0.003885949007775753,-0.000895962882703955,-0.0015998696226295474,0.0006350459025467278,0.0005489479754485626,0.0020544987147762556,9.275181013918937e-05,-0.0033657092159808484,0.0001811508572129805,9.75627903349878e-05
fence,0.003901216701828466,-0.002387489151161585,0.001300501065261927,0.0030086731877468054,0.0010263209123242138,0.0005726492810520003,-0.0005594735570843177,0.00034930046358456953,-0.0009522916227444971,0.00207612505185205,-0.0013522266916539169,-0.0013989486211827965,-0.0018964407950589719,4.4645489181265445e-05,0.003054155738714476,-0.0005395122910715345,0.001962664577159348,0.0008484551601300554,0.0009925431927733422,-0.00011760048863410194
guessin,0.0023585365500466333,0.0004738329911374761,-0.0016458234847104684,-0.00032865377103521147,0.002732895776952291,0.00017270949534807964,-0.0010364627824204547,-0.001525162609398579,0.003425689110575015,-0.004117435153588765,-0.0025240491089992332,0.0014955656226148958,-0.0014294654780359476,0.0013275447620390356,0.002000299819550156,0.0018610055851196235,-0.0032109512913189864,-0.001547893276144261,-0.00020703843386188874,0.00037857136355629126
thrown,0.004636563907482762,0.0010898745814329279,0.0006402958014557495,0.002709206661309109,0.003017462606736444,-0.0028084325257866287,-0.0017428602776792083,0.0019898585215097167,-0.0014931079019856795,0.002131194963435811,-0.00010263872140315255,-0.0022165775588973325,-0.0009542056938183442,0.002868482231699357,0.0012661296832536823,-0.003826733711245359,0.002286682443136606,-6.498419571326047e-05,-0.0005360422467603375,0.0011943108918505848
melt,0.0033989427910571988,0.0007325208127911785,0.0008830401425143199,-0.002041456544494766,0.00244959694655124,-0.0012320822444857186,0.00018913016134115875,0.0002398455167992802,0.0033333972610435107,-0.0004249244661850558,0.005272154143586402,-0.0027723140810069218,0.0005241160836667386,0.0017463016360897005,0.0006973699257417591,0.000830140136077225,0.002080770538944906,0.001141928216799326,0.000997764699050078,0.0018432547955749478
legacy,0.003205946640923586,-0.001449393571927386,-0.0007714558740106349,0.006510626449007518,0.0028274319913166386,-0.0018606329996061859,0.000538452353349974,-0.0022966655965019137,0.0021480350990240706,-0.0008552718611451295,-0.0012765483358295592,0.0010468509731875596,-0.001259357795063603,0.00046115840184661727,0.00071304745563075,-0.0009557007714382816,-0.001333071088244493,0.0027901153251979056,0.0006288963328107795,-0.0002840017957827745
motherfucka,0.003479077939704648,0.0033442396470986474,0.005029910947214588,-0.0018468431079787706,0.0009924037876749465,0.0011179145976682521,-0.003116167970928372,-0.0033731817272541803,-0.006257796420205311,0.0070405722165977225,-0.0006094677898468609,-0.001271162223814931,0.003043988809921537,-0.0005442221210250527,0.0003136602352141873,-0.0010355082095754799,0.0012951032107300566,-0.0018075661870825771,0.002395383807137608,-0.005680666004590092
usin,0.005747912907785633,-0.000124500971499582,0.0020903827752402097,-0.0017782357747028442,0.004671831998310476,-0.00022141598515006814,-0.003080228665574262,0.0018746668102734597,0.003844628038694945,-0.00785114840211796,-0.003591321748049088,-0.0032558782001646945,-0.003259233688198547,0.0028376362946975742,0.0012842486555244515,0.005292476756772272,-0.003120870033921198,-0.0017604336265542103,0.0022876659317964156,0.0016456345665435562
niggasll,0.005496159926684619,0.0015148841781917031,0.009642901486964695,0.0008075498594724756,-0.0006933959753089582,-0.0041579024951573255,-0.0053079280410698,-0.0028498345727209383,0.0005689439037029687,0.0020060358971302696,0.0018703623057419812,0.00031775266730163976,-0.0005839004065203685,-0.006764862450876927,-0.004305889573626456,-0.007791320760121206,0.00360080062718396,0.006521743805333143,-0.0035070286283308298,-0.004566661930258778
tragic,0.0005517388993104783,-0.0011504665291763101,0.0019568771943087727,0.003082293290764052,0.000495821346691983,0.00011903586568318884,-0.0009094580553290734,-0.00019021433840086773,0.0012554528654439452,0.0018290621168373647,0.0022607801287285,-0.0013715867376047476,-0.0012719261667298192,0.002302700709493434,0.0019117669047216891,-0.0013574107378361172,0.001136028849137492,0.000711451787434685,0.001620107089818396,0.0010479445060562046
nonsense,0.0043031427940916096,-0.0005920525026553051,0.0020156203111152842,0.0025141169530354646,0.0031340057944049533,0.00026539393169125073,0.000755102008530096,4.183446004605838e-05,-0.00044304178731875395,0.00307591862919836,-0.00021937291306540685,-0.0017344721405194575,0.0005175546255843036,-0.0004586133230290734,-0.001258165141649308,0.0009681574704628267,-0.0009836317859805816,0.00027747847697245947,0.0009509935948200206,-0.00017262117363688184
cocaina,-0.001861174672442557,0.0016846780684297014,-0.0010099483261296674,0.0011776909995945349,-0.0016067396689599031,-2.268862456526709e-07,0.0008227995954334232,8.92758088065526e-05,0.00016299933294287289,-0.00034506827701678947,-0.00027155639346131377,-0.00035589593547907724,0.00028228436601041154,-0.0001618104919511834,-0.0010869710746233684,0.00037925435721500734,0.0006411874572416512,-0.00018599994990059043,0.0005332768748710498,0.00012978303818325247
reasons,0.004333927730148034,-0.0033504048405049807,-0.0007831323437764968,0.0025027884180706303,0.0013624293558270875,0.0006191477780850148,-0.0016235616360424261,-0.00201202373847114,-0.0002794602948900953,0.0024671048835989396,0.0008944906631678026,-0.0003715192523196857,0.0012540157530180416,-0.0002291897054230031,0.0010068539215498662,0.000984930427443832,0.0006396278253924933,-0.0008509622516394242,0.00025815375090656854,-0.004527925714860565
core,0.004745755120329147,0.0018233587251350078,-0.0005440413393543439,0.0011812168344640973,0.003923257876031308,-0.0022141106850314786,-0.005164125591160494,0.0019812081765985846,0.004299112438111321,0.003484682410778492,-0.0007978381885221229,-0.0010162916318824024,-0.0009622994552537338,0.0017854546577873317,0.00010123641957274393,0.0008522123621810266,0.00020753503547100378,0.00153747779483066,-0.0028644459145279223,7.785775171270511e-05
er,0.00014235455318340403,0.0018684420727766294,-8.724139461889668e-05,-0.0038262871883479846,-0.00159068427272775,0.0007125514996893345,-0.0008875349175365044,0.0005460616593633902,-0.002478820726611327,-0.0010472147370220407,-0.0027722956272011267,0.002036515986821019,-0.0007109730759703766,-0.0006581392219196246,0.001613291102634336,0.00108577552063537,0.0009751177569368137,0.0031864891852576307,-0.002537134750072876,-0.0001792019738660789
aimin,-0.001356463125418365,0.0009537773135730847,0.006919710497587311,0.0006820374807696054,-0.0002483768856273848,-0.004524694127361244,-0.0024753091899068743,-0.0024058944573410027,0.0033539289839986507,-0.0023781633121073443,0.004135808754908497,-0.0034185442924533865,-0.004159823041150979,0.00702627748699363,0.0006499581839957468,-0.001005459686276008,-0.0010456552332748005,-0.0031291137129368226,-0.0060699826154141075,0.002356363391572477
sweater,-0.00035259598821455,-0.00023756588044105076,0.0016240124163421816,-0.001209934091766151,-0.0006072946884087191,-0.0001472105354727665,0.004146521363440101,0.0038973697416961987,0.003337011481700526,-0.0003952815042170116,-0.0001407655303790331,-0.0023496955758315233,0.002897035614665023,-0.000797223200196605,-0.000779063240934524,-0.003003648523267813,0.0013569550892086905,0.0014920668272982635,2.8518349256491478e-05,0.0043075816949735305
sliding,-0.0035355276724897034,-0.0012783667896685113,0.003342381791043769,0.0028959116141489914,-0.001465206229159712,0.0030195117126909374,0.0036721604890445933,0.0016716279094963254,-0.005747995424021039,0.009462327398826303,0.0022908287269007128,-0.00264458325079762,0.0032257947232862795,0.0038326242567563533,-0.00015980067354432316,-7.47406618234246e-05,-0.0014940206448859805,-0.0014055373770657162,-0.00222246659035947,-0.002898352683152494
quavo,-0.004705621288630716,0.0024353005183972804,0.002797230751129656,0.0032533462082961905,-0.005545861420304616,0.00051489534690611,0.0037472078116945915,0.004235313002832448,0.0011571789049863218,0.0011837291888238523,-0.0006962359188849333,-0.0005185588500731894,-0.0005520017429845942,0.0033048426345491182,-0.00249076157491179,0.0013764455929676353,-0.0033216738801570478,0.0007104902164175394,-0.0032161235971609613,0.002879734830157099
charlie,0.0009324414222235282,0.0011644755882673729,0.0006085712924509546,-0.0015733286756992092,0.0015476671441552751,0.001259313511482426,0.0021464023050207126,0.0037186168586124577,-0.0001816032312276141,0.0005156466434220217,-0.004489569517561314,-0.0018300254369967932,-0.002508241508323862,0.0005619462529864425,0.00233471095376678,-0.00316913956916684,0.004711879046983845,5.415577669808593e-05,0.0012331878547061055,0.004083826168184041
changes,0.005275180554057601,-0.004842002048854449,-0.0005622511122900583,0.007145428053117996,0.0015558527979725744,-0.00043316613345171617,-0.002221735758405447,-0.002967623912910674,0.0016778768033001846,-0.0020109590321623367,-0.0010813363457337234,0.0023800486117107693,0.0017845789581116779,0.0013156948450265924,-0.0005323524832148709,0.003734184729239858,-0.000508304656123279,0.002642479844647493,0.0017314637563160696,0.00043563926881971744
pilot,-0.0011691366397725584,-0.001323624645726508,0.0013805738930812144,-2.5006743198580356e-05,-0.0018723056203712892,-0.0002241654102364329,0.0011492304720409207,0.0028499344238731585,0.00027431915479193955,-0.0010030967266825318,0.005546011393777142,0.0037670107586333925,-6.351701415979539e-05,-0.0015039569597529744,-0.0007797739745246163,0.003359196211236496,0.0025520664512911984,0.0015059642889788797,-0.0008484096120373836,-0.0011101847224709337
grinding,0.0006780244930420642,-0.0033666231347207537,0.0039088168411797325,0.0038244830087298333,-0.0038208774909991223,0.0031024730991962984,0.004370732792602519,0.001937649400164307,-0.004280551206475253,0.010120415123457505,0.006642429428558721,0.006901273308495547,0.004383057181991903,-0.004049529533980941,-0.004293144908782731,0.00327911789386054,-0.004683207393195004,0.002997465708902634,0.0011713810724717489,0.0028210596026757803
november,0.00024768464624507126,-0.00045997898880725016,-0.0012394532817471685,0.0030482914101587545,-0.0004942754792587793,-6.576151934727724e-05,-0.0009275147739355352,-0.0016020329932059073,0.0018983138642638868,-0.000514369017132854,-0.0011604922071704153,-0.0015219197424474085,0.0016057222532726643,0.001984851705324806,-0.0006105590475713922,-0.0029851458522303516,-0.0013700661090371023,4.893933343723167e-05,-0.00028719987091149816,-0.0009914159819091925
artists,0.0070392558028275634,0.000835624235462094,0.0009684745623451607,0.0049192600459353735,0.007237321130750532,-0.0013501589792093544,0.0036160698842755278,0.005788212810545513,0.0025189062097157803,-0.0026711542865101323,0.0012513521666280795,0.0021162868155010705,0.0023560456129186813,-0.0019682684566066084,-0.0055292348916200955,0.0038897638747994886,-0.004374609680094959,0.002523193370149653,0.0011143631046139524,-0.00040336788909557913
rhyming,0.007938950540108273,0.003918676794657214,-0.0006232449151866189,0.0022134658585764005,0.007842234421897805,9.6741534866394e-05,0.004552469909851388,0.009703775089441992,-0.0010435784512482864,0.004855629119100798,0.006195600146978451,-0.002253630926925743,0.00244628571475593,0.0004274568513484714,-0.004042759419401507,0.00018577613836776233,-0.00125569615017751,-0.0006228629959650009,0.0027996405541844756,0.0006168620184653881
uno,-0.00026078004152195136,0.0030199330098441427,-0.0006779921692110428,-0.0006028951826429415,0.002187824572137382,-0.0002777584987070686,0.00030357577537447794,-5.7445826152291986e-05,0.001217455886400876,-0.0007727652757624658,0.0010813432064469553,0.0002799112993467281,-0.00040143083708219814,-0.0010579597141596717,-0.0004057485741797836,-0.0006517190250776525,0.00023854709759315584,0.0016826741111394391,-0.00017802496988331807,-0.0015968602636712793
nem,-0.004756225099912785,-0.0018942555562545896,0.006562666329622251,0.005584000882931413,-0.005005567150171856,-0.0025348810399836623,0.0004855884156351282,0.0008710904727154518,0.0058438927733009864,-0.002098721560784123,-0.0006643841509950749,-0.004402045813908201,-0.004297502002391047,0.008486298594103717,-0.0006427471499509578,-0.00282103089018995,-0.006186363129498679,-0.00535798701261101,-0.00317966907406554,0.0016249506009852635
potential,0.0013291958167532493,-0.0021356352044895393,-0.0012724326139756758,0.0021316513026847566,0.0013369845796055249,-0.0002659826696059388,-2.8929480056039412e-05,0.0009062067244420864,0.00036499825923501025,0.001513097594860164,-0.0028445977319143277,-0.00026365966062639963,0.00040157036210831774,0.0025696918906142363,-0.0011224464791440576,0.0018553391160224832,-0.00020468007503471146,0.0011304051076986342,-0.0005859008590479643,0.0005080921625390121
sees,0.004478759487779163,-0.001658545898893392,-0.0038365973706337682,0.0020749819456217715,0.002173757757745823,-0.00013751095331940015,0.0016240023164548008,-0.0010457764048915083,-0.0006119072625564216,0.002776166936898844,0.00019653850291908136,0.00020442476010891904,-0.0009530316669126345,0.0010572585150698344,0.005396085695675908,0.0008845124730643872,-0.002358999921025088,0.0010710117310283008,0.0021112092615152545,0.0008068471942035676
cousins,0.001817418412834128,-0.0033820908030184143,0.0006927266980026235,0.003946777262117333,-9.177793672096512e-05,0.0006029824482321223,0.0009328597659861045,-0.0030464623748355816,-0.00023609797605463672,-0.0006919369185189043,-0.0025350041990120547,-0.0014013140568381035,-0.00043607743962064977,-0.0008085251547922624,-0.002894751467906786,-0.0034905640294238716,-0.0003560523990079909,0.0004539912511591834,0.0008086121264581321,0.002070094889349147
cancer,0.002302142374068072,-0.0016875196438938646,0.0035337123848134307,0.0030593392809412003,-0.0016189114852057174,-0.0011028002452025277,-0.0005119863814057343,0.0018819566832629139,0.000346483973585342,0.0016661177239537155,0.001996773684055518,-0.0012038779082626481,-0.0013232264681830139,0.0038585841273550826,-0.001180582875767598,-0.00173695542200448,0.0004761682480415837,0.00023983049970871382,-0.00023718888371382002,-0.0013449035493803502
hoodie,-1.8194194224595268e-05,-0.0014360887581480932,0.006466228024400829,0.0019378373568589452,-0.0014758805867159208,-0.002577779877949284,-0.0012204681527856823,0.0024230776589486925,0.0009638824387745241,0.0012308723900324562,0.0014823968346266265,-0.003595739645616953,-0.001646421372921903,0.004969576853431495,-0.0001407354628826261,-0.0009928232782130523,-0.0024061765007214278,-0.0005018294190914893,-0.0018011316021113294,0.001779176750557808
shotty,0.0008119308275982831,0.002359697708816428,0.005898902285180809,0.0014005130604285662,0.0009489619167006474,-0.0007999244279413136,-0.002323589888607001,0.000661891728486221,-0.0011585294115903488,0.002491562326219035,0.003394132342456035,-0.0019364284187795193,-0.0031233355495291666,0.0016302150968629551,0.003191916750123295,-0.0038672287669425784,0.002026389409704427,-0.0005412604901959235,-0.004473580825036029,0.0027075366150950864
notorious,0.004179691957573645,0.00436499639648585,0.0017204094916506755,-0.0025781117117979215,0.0018013485698053066,-0.0015487624409568686,0.0007895149625619758,0.0009632856918846374,-0.0005427692424870903,0.0010454634377868423,0.001891792851207681,-0.0026941508968466176,-0.0002651440335021354,-0.0029917781672749028,4.4441865058816196e-05,-0.0009383111831172819,0.002082420546461152,-0.0010214557879631148,0.0009014455913038959,0.0031710160909274115
bitchass,0.001920217946128171,0.0008388311260918615,0.007649942890607403,-0.002659240378925631,-0.0005654980756002252,-0.001436561251801425,-0.0034251040581148736,9.124806169739627e-05,0.0011505383978205773,-0.0003773533542953576,0.0010728447302010185,-0.0009569517064255211,-0.003215059777045389,-0.0003819400870042465,-0.0010024270849788282,-0.005875647060769146,-0.0008559936050852458,0.001639100798791119,0.001505085456178622,-0.0051589167245393265
oblock,-0.004136478792123691,0.002884484515042623,0.0017617180665147254,0.0013698013466080135,-0.0027327722076075883,0.0012150731133572787,0.00022840526371234338,0.0011210039497623575,-0.0013292776712498348,0.002284806368978099,0.0036411314929992583,-0.0007174278463858952,-0.0023300158148490805,0.00012681076430880284,-0.0026077913900772313,-0.0018675343305181128,-0.000493724461116627,-0.0015119412286859863,-0.0002425755762252598,0.002834295703716214
demand,0.0025684922612147615,0.00013656549825372415,-0.00047171602039960454,-0.000672097811624724,0.0007970239537519712,0.0002784591019498717,-0.0003999945637326477,0.003202859831671395,2.4000773763628907e-06,-0.0021147956731828524,0.0020911081041117053,0.0006198228528334197,-0.0016298008963978401,-0.0011194693047256248,-0.0015988881154731047,3.071687044909248e-09,-0.0011851302953803334,-3.5828783020860245e-05,0.0002482256069577225,0.0028594114601327623
