term_str,n,tfidf,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
grime,1.7333333333333334,0.00013964713488042276,0.0,0.0,0.00013964713488042276,0.0,0.0,0.0,0.0,0.0,-0.00013964713488042276
grimy,3.5,0.0002304514869145005,0.0,0.0,0.0002304514869145005,0.0,0.0,0.0,0.0,0.0,-0.0002304514869145005
grin,2.4262295081967213,0.00021309017013506953,0.0,0.00021309017013506953,0.0,0.0,0.00021309017013506953,0.0,0.00021309017013506953,0.00021309017013506953,0.00021309017013506953
grit,2.9523809523809526,0.0002414472613372611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002414472613372611,0.0002414472613372611
grizzly,1.9090909090909092,0.00016175302704728585,0.0,0.0,0.0,0.00016175302704728585,0.0,0.0,0.0,0.0,-0.00016175302704728585
groan,1.894736842105263,0.00021353223231849815,0.0,0.0,0.00021353223231849815,0.0,0.0,0.00021353223231849815,0.0,0.0,-0.00021353223231849815
grope,1.5,9.325959264681104e-05,9.325959264681104e-05,0.0,9.325959264681104e-05,9.325959264681104e-05,0.0,0.0,0.0,0.0,-9.325959264681104e-05
gross,1.5714285714285714,0.00013447501941129836,0.0,0.0,0.00013447501941129836,0.0,0.0,0.0,0.0,0.0,-0.00013447501941129836
grotesque,1.0,7.889015571848277e-05,0.0,0.0,7.889015571848277e-05,0.0,0.0,0.0,0.0,0.0,-7.889015571848277e-05
grounded,1.48,0.00015918824868033695,0.0,0.0,0.0,0.00015918824868033695,0.0,0.00015918824868033695,0.0,0.0,-0.00015918824868033695
grow,9.72072072072072,0.00045708508128605637,0.0,0.00045708508128605637,0.0,0.0,0.00045708508128605637,0.0,0.0,0.00045708508128605637,0.00045708508128605637
growl,1.4545454545454546,0.00011348661963444941,0.00011348661963444941,0.0,0.0,0.00011348661963444941,0.0,0.0,0.0,0.0,-0.00011348661963444941
growling,2.3636363636363638,0.0002580418662396738,0.0002580418662396738,0.0,0.0002580418662396738,0.0002580418662396738,0.0,0.0,0.0,0.0,-0.0002580418662396738
grudge,1.8048780487804879,0.0001326849351437821,0.0001326849351437821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001326849351437821
gruesome,1.25,0.00013250002742426983,0.0,0.0,0.00013250002742426983,0.0,0.0,0.0,0.0,0.0,-0.00013250002742426983
gruff,1.0,0.000210027180515387,0.000210027180515387,0.0,0.000210027180515387,0.0,0.0,0.0,0.0,0.0,-0.000210027180515387
grumble,1.0,0.0004399632165341092,0.0004399632165341092,0.0,0.0004399632165341092,0.0,0.0,0.0,0.0,0.0,-0.0004399632165341092
grumpy,1.0,0.00016980595952824988,0.00016980595952824988,0.0,0.00016980595952824988,0.0,0.0,0.00016980595952824988,0.0,0.0,-0.00016980595952824988
guarantee,3.426470588235294,0.00025479001764190266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025479001764190266,0.00025479001764190266
guard,3.577777777777778,0.000265314085290173,0.0,0.0,0.0,0.000265314085290173,0.0,0.0,0.0,0.000265314085290173,0.000265314085290173
guardian,1.6875,0.00015096085067222535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015096085067222535,0.00015096085067222535
guerilla,2.210526315789474,0.00017174112730974065,0.0,0.0,0.0,0.00017174112730974065,0.0,0.0,0.0,0.0,-0.00017174112730974065
guidance,1.7906976744186047,0.00015455509859792555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015455509859792555,0.00015455509859792555
guide,2.8679245283018866,0.00024191247559143697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024191247559143697,0.00024191247559143697
guillotine,1.5675675675675675,0.00015076894588272958,0.00015076894588272958,0.00015076894588272958,0.00015076894588272958,0.00015076894588272958,0.0,0.00015076894588272958,0.0,0.0,-0.00015076894588272958
guilt,1.8064516129032258,0.00014941964798870474,0.0,0.0,0.00014941964798870474,0.0,0.0,0.00014941964798870474,0.0,0.0,-0.00014941964798870474
guilty,3.6153846153846154,0.00024527309422105935,0.00024527309422105935,0.0,0.0,0.0,0.0,0.00024527309422105935,0.0,0.0,-0.00024527309422105935
gullible,1.0,0.00010871763372246044,0.0,0.0,0.0,0.0,0.0,0.00010871763372246044,0.0,0.00010871763372246044,-0.00010871763372246044
gulp,1.2222222222222223,0.00020807902519642523,0.0,0.0,0.0,0.00020807902519642523,0.0,0.0,0.00020807902519642523,0.0,0.0
gun,36.643478260869564,0.001063452352230067,0.001063452352230067,0.0,0.0,0.001063452352230067,0.0,0.0,0.0,0.0,-0.001063452352230067
guru,6.777777777777778,0.0006549436098247353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006549436098247353,0.0006549436098247353
gush,1.4545454545454546,0.00010759222369422778,0.0,0.0,0.00010759222369422778,0.0,0.00010759222369422778,0.0,0.0,0.0,-0.00010759222369422778
hag,1.0,0.00015071564188710393,0.0,0.0,0.00015071564188710393,0.00015071564188710393,0.0,0.0,0.0,0.0,-0.00015071564188710393
hail,3.3278688524590163,0.00025049655873041584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025049655873041584,0.0
hairy,1.3703703703703705,0.00016536189865863749,0.0,0.0,0.00016536189865863749,0.0,0.0,0.0,0.0,0.0,-0.00016536189865863749
hallucination,2.6666666666666665,0.0002973711157018713,0.0,0.0,0.0,0.0002973711157018713,0.0,0.0,0.0,0.0,-0.0002973711157018713
halter,1.0,9.638462807430252e-05,9.638462807430252e-05,0.0,0.0,9.638462807430252e-05,0.0,9.638462807430252e-05,0.0,0.0,-9.638462807430252e-05
hamstring,1.0,0.00011959681424915261,0.00011959681424915261,0.0,0.0,0.0,0.0,0.00011959681424915261,0.0,0.0,-0.00011959681424915261
handicap,1.0,0.00016868372596335455,0.0,0.0,0.0,0.0,0.0,0.00016868372596335455,0.0,0.0,-0.00016868372596335455
hanging,4.721649484536083,0.0003109476443688242,0.0003109476443688242,0.0,0.0003109476443688242,0.0003109476443688242,0.0,0.0003109476443688242,0.0,0.0,-0.0003109476443688242
hangman,1.0,0.00015732033463521333,0.0,0.0,0.0,0.00015732033463521333,0.0,0.0,0.0,0.0,-0.00015732033463521333
hap,1.4,0.00023860940159703054,0.0,0.00023860940159703054,0.0,0.0,0.0,0.0,0.00023860940159703054,0.0,0.0
happily,1.4545454545454546,0.00014376117632524903,0.0,0.0,0.0,0.0,0.00014376117632524903,0.0,0.0,0.0,0.00014376117632524903
happiness,3.736842105263158,0.00032850417884742377,0.0,0.00032850417884742377,0.0,0.0,0.00032850417884742377,0.0,0.0,0.0,0.00032850417884742377
happy,12.1875,0.0005704399914549331,0.0,0.0005704399914549331,0.0,0.0,0.0005704399914549331,0.0,0.0,0.0005704399914549331,0.0005704399914549331
harass,1.5714285714285714,0.00014813771100225507,0.00014813771100225507,0.0,0.00014813771100225507,0.0,0.0,0.0,0.0,0.0,-0.00014813771100225507
hardened,1.0909090909090908,0.00010508835652968469,0.00010508835652968469,0.0,0.00010508835652968469,0.00010508835652968469,0.0,0.0,0.0,0.0,-0.00010508835652968469
hardship,1.2,0.0001919178023659731,0.0,0.0,0.0,0.0,0.0,0.0001919178023659731,0.0,0.0,-0.0001919178023659731
hardy,1.5416666666666667,0.00027417583764580345,0.0,0.0,0.0,0.0,0.00027417583764580345,0.0,0.0,0.00027417583764580345,0.00027417583764580345
harlot,2.0,0.0003493281905267943,0.0,0.0,0.0003493281905267943,0.0,0.0,0.0,0.0,0.0,-0.0003493281905267943
harm,2.4594594594594597,0.0001935457931021003,0.0,0.0,0.0,0.0001935457931021003,0.0,0.0,0.0,0.0,-0.0001935457931021003
harmful,1.0,0.0001492139074342847,0.0001492139074342847,0.0,0.0001492139074342847,0.0001492139074342847,0.0,0.0001492139074342847,0.0,0.0,-0.0001492139074342847
harmony,3.3055555555555554,0.00033317555199077325,0.0,0.0,0.0,0.0,0.00033317555199077325,0.0,0.0,0.00033317555199077325,0.00033317555199077325
harry,2.1842105263157894,0.00019251038990688424,0.00019251038990688424,0.0,0.0,0.0,0.0,0.00019251038990688424,0.0,0.0,-0.00019251038990688424
harshness,5.0,0.0004168559047413512,0.0004168559047413512,0.0,0.0,0.0004168559047413512,0.0,0.0,0.0,0.0,-0.0004168559047413512
harvest,1.5,0.00016980468490289695,0.0,0.00016980468490289695,0.0,0.0,0.00016980468490289695,0.0,0.0,0.0,0.00016980468490289695
hate,40.417391304347824,0.0011356038049318104,0.0011356038049318104,0.0,0.0011356038049318104,0.0011356038049318104,0.0,0.0011356038049318104,0.0,0.0,-0.0011356038049318104
hateful,1.8666666666666667,0.0002877802526557728,0.0002877802526557728,0.0,0.0002877802526557728,0.0002877802526557728,0.0,0.0002877802526557728,0.0,0.0,-0.0002877802526557728
hating,5.77906976744186,0.00035220308042159185,0.00035220308042159185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035220308042159185
hatred,2.7045454545454546,0.00019154947201840055,0.00019154947201840055,0.0,0.00019154947201840055,0.00019154947201840055,0.0,0.00019154947201840055,0.0,0.0,-0.00019154947201840055
haunt,2.5405405405405403,0.00027065103701666746,0.0,0.0,0.0,0.00027065103701666746,0.0,0.0,0.0,0.0,-0.00027065103701666746
haunted,1.8157894736842106,0.00016230801841570947,0.0,0.0,0.0,0.00016230801841570947,0.0,0.00016230801841570947,0.0,0.0,-0.00016230801841570947
haven,2.4,0.00021570962748543188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021570962748543188,0.00021570962748543188
havoc,3.4054054054054053,0.00025082531353899705,0.00025082531353899705,0.0,0.0,0.00025082531353899705,0.0,0.0,0.0,0.0,-0.00025082531353899705
hazard,1.2941176470588236,0.00012754294548317964,0.0,0.0,0.0,0.00012754294548317964,0.0,0.0,0.0,0.0,-0.00012754294548317964
hazardous,1.5714285714285714,0.00015255378232746923,0.0,0.0,0.0,0.00015255378232746923,0.0,0.0,0.0,0.0,-0.00015255378232746923
haze,2.693548387096774,0.00019423740838658889,0.0,0.0,0.0,0.00019423740838658889,0.0,0.0,0.0,0.0,-0.00019423740838658889
heal,3.21875,0.00027158524794517787,0.0,0.0,0.0,0.0,0.00027158524794517787,0.0,0.0,0.00027158524794517787,0.00027158524794517787
healing,1.864864864864865,0.00022146514561336144,0.0,0.00022146514561336144,0.0,0.0,0.00022146514561336144,0.0,0.0,0.00022146514561336144,0.00022146514561336144
hearing,3.108433734939759,0.00022749858748094434,0.0,0.0,0.0,0.00022749858748094434,0.0,0.0,0.0,0.0,-0.00022749858748094434
hearse,2.7464788732394365,0.00018180781938402567,0.0,0.0,0.0,0.00018180781938402567,0.0,0.00018180781938402567,0.0,0.0,-0.00018180781938402567
heartache,2.3,0.000524352645748461,0.0,0.0,0.0,0.0,0.0,0.000524352645748461,0.0,0.0,-0.000524352645748461
heartfelt,2.125,0.00018735183056719284,0.0,0.0,0.0,0.0,0.00018735183056719284,0.00018735183056719284,0.0,0.00018735183056719284,0.00018735183056719284
heartless,3.076923076923077,0.00020905937611288315,0.0,0.0,0.0,0.0,0.0,0.00020905937611288315,0.0,0.0,-0.00020905937611288315
heathen,1.5,0.00013302717742326046,0.0,0.0,0.0,0.00013302717742326046,0.0,0.0,0.0,0.0,-0.00013302717742326046
heavenly,2.1702127659574466,0.00016476641668006936,0.0,0.00016476641668006936,0.0,0.0,0.00016476641668006936,0.0,0.0,0.00016476641668006936,0.00016476641668006936
heavens,3.2884615384615383,0.00025447551515098474,0.0,0.0,0.0,0.0,0.00025447551515098474,0.0,0.0,0.00025447551515098474,0.00025447551515098474
hedonism,1.3333333333333333,0.00038936738146972506,0.0,0.0,0.0,0.0,0.00038936738146972506,0.0,0.0,0.0,0.0
heighten,1.0,7.5173744539167e-05,0.0,0.0,0.0,7.5173744539167e-05,0.0,0.0,0.0,0.0,-7.5173744539167e-05
hell,43.75,0.0012394679497134712,0.0012394679497134712,0.0,0.0012394679497134712,0.0012394679497134712,0.0,0.0012394679497134712,0.0,0.0,-0.0012394679497134712
hellish,2.75,0.00027304955070799595,0.00027304955070799595,0.0,0.00027304955070799595,0.00027304955070799595,0.0,0.00027304955070799595,0.0,0.0,-0.00027304955070799595
helmet,1.4545454545454546,0.0001420845386045589,0.0,0.0,0.0,0.0001420845386045589,0.0,0.0,0.0,0.0,0.0001420845386045589
helper,1.2857142857142858,0.00012744288585240466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012744288585240466,0.00012744288585240466
helpful,2.0,0.0002962102755027762,0.0,0.0,0.0,0.0,0.0002962102755027762,0.0,0.0,0.0002962102755027762,0.0002962102755027762
helpless,2.4444444444444446,0.00022163435068567197,0.0,0.0,0.0,0.00022163435068567197,0.0,0.00022163435068567197,0.0,0.0,-0.00022163435068567197
helplessness,1.0,9.6911674922291e-05,0.0,0.0,0.0,9.6911674922291e-05,0.0,9.6911674922291e-05,0.0,0.0,-9.6911674922291e-05
hemorrhage,1.0,0.00012070166617083912,0.0,0.0,0.00012070166617083912,0.00012070166617083912,0.0,0.00012070166617083912,0.0,0.0,-0.00012070166617083912
heretic,1.0,0.00010111235724966993,0.0,0.0,0.00010111235724966993,0.0,0.0,0.0,0.0,0.0,-0.00010111235724966993
hermaphrodite,1.0,0.00012023004422346386,0.0,0.0,0.0,0.0,0.0,0.0,0.00012023004422346386,0.0,-0.00012023004422346386
hermit,1.0,0.00043498007451271437,0.0,0.0,0.0,0.0,0.0,0.00043498007451271437,0.0,0.00043498007451271437,0.0
hero,3.382716049382716,0.00022293935910582604,0.0,0.00022293935910582604,0.0,0.0,0.00022293935910582604,0.0,0.00022293935910582604,0.00022293935910582604,0.00022293935910582604
heroic,1.4545454545454546,0.0001276222731989858,0.0,0.0,0.0,0.0,0.0001276222731989858,0.0,0.0001276222731989858,0.0001276222731989858,0.0001276222731989858
heroine,1.2222222222222223,0.00011331227343373433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011331227343373433,0.00011331227343373433
heroism,1.0,0.00018080578580101296,0.0,0.00018080578580101296,0.0,0.0,0.00018080578580101296,0.0,0.00018080578580101296,0.00018080578580101296,0.00018080578580101296
herpes,2.8823529411764706,0.0004226123317131435,0.0,0.0,0.0004226123317131435,0.0,0.0,0.0,0.0,0.0,-0.0004226123317131435
hesitation,1.7777777777777777,0.00017148039600794934,0.0,0.0,0.0,0.00017148039600794934,0.0,0.0,0.0,0.0,-0.00017148039600794934
heyday,1.6666666666666667,0.00015072964122491827,0.0,0.00015072964122491827,0.0,0.0,0.00015072964122491827,0.0,0.0,0.00015072964122491827,0.00015072964122491827
hideous,1.5,0.0001516065395137477,0.0,0.0,0.0001516065395137477,0.0001516065395137477,0.0,0.0001516065395137477,0.0,0.0,-0.0001516065395137477
highest,2.5892857142857144,0.0002296860166987314,0.0,0.0002296860166987314,0.0,0.0002296860166987314,0.0002296860166987314,0.0,0.0002296860166987314,0.0,0.0
hilarious,1.263157894736842,0.0001251420465106861,0.0,0.0,0.0,0.0,0.0001251420465106861,0.0,0.0001251420465106861,0.0,0.0001251420465106861
hilarity,1.0,0.00027515571629932673,0.0,0.0,0.0,0.0,0.00027515571629932673,0.0,0.0,0.0,0.00027515571629932673
hire,1.9245283018867925,0.00016838586464705985,0.0,0.00016838586464705985,0.0,0.0,0.00016838586464705985,0.0,0.0,0.00016838586464705985,0.00016838586464705985
hiss,1.4166666666666667,0.00014784747993886737,0.00014784747993886737,0.0,0.0,0.00014784747993886737,0.0,0.0,0.0,0.0,-0.00014784747993886737
hit,133.94827586206895,0.0018531927280696248,0.0018531927280696248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018531927280696248
hoax,1.0,0.00012615356066463383,0.00012615356066463383,0.0,0.00012615356066463383,0.0,0.0,0.00012615356066463383,0.00012615356066463383,0.0,-0.00012615356066463383
hobby,2.2238805970149254,0.00018868920738416317,0.0,0.0,0.0,0.0,0.00018868920738416317,0.0,0.0,0.0,0.00018868920738416317
hobo,1.125,0.0001312057079139605,0.0,0.0,0.0,0.0,0.0,0.0001312057079139605,0.0,0.0,-0.0001312057079139605
hog,2.3793103448275863,0.00018331387892246427,0.0,0.0,0.00018331387892246427,0.0,0.0,0.0,0.0,0.0,-0.00018331387892246427
holiday,3.19672131147541,0.0002754491763252121,0.0,0.0002754491763252121,0.0,0.0,0.0002754491763252121,0.0,0.0,0.0,0.0002754491763252121
holiness,1.0,0.00023635903592243381,0.0,0.00023635903592243381,0.0,0.00023635903592243381,0.00023635903592243381,0.0,0.00023635903592243381,0.00023635903592243381,0.00023635903592243381
hollow,4.9743589743589745,0.00032478929492940856,0.0,0.0,0.0,0.0,0.0,0.00032478929492940856,0.0,0.0,-0.00032478929492940856
holocaust,1.2857142857142858,0.00013895661060823368,0.00013895661060823368,0.0,0.00013895661060823368,0.00013895661060823368,0.0,0.00013895661060823368,0.0,0.0,-0.00013895661060823368
homeless,1.9795918367346939,0.0001926548458480395,0.0001926548458480395,0.0001926548458480395,0.0001926548458480395,0.0001926548458480395,0.0,0.0001926548458480395,0.0,0.0,-0.0001926548458480395
homesick,1.0,0.00017184804501122123,0.0,0.0,0.0,0.0,0.0,0.00017184804501122123,0.0,0.0,-0.00017184804501122123
homicidal,2.1818181818181817,0.0001996935525663602,0.0001996935525663602,0.0,0.0,0.0001996935525663602,0.0,0.0,0.0,0.0,-0.0001996935525663602
homicide,5.666666666666667,0.0003303374924705204,0.0003303374924705204,0.0,0.0003303374924705204,0.0003303374924705204,0.0,0.0003303374924705204,0.0,0.0,-0.0003303374924705204
honest,4.964285714285714,0.00032566155099393135,0.00032566155099393135,0.0,0.00032566155099393135,0.00032566155099393135,0.00032566155099393135,0.00032566155099393135,0.0,0.00032566155099393135,0.00032566155099393135
honesty,1.7272727272727273,0.00020167595779655036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020167595779655036,0.00020167595779655036
honeymoon,1.125,0.0001204877814738484,0.0,0.0001204877814738484,0.0,0.0,0.0001204877814738484,0.0,0.0001204877814738484,0.0001204877814738484,0.0001204877814738484
honor,3.9871794871794872,0.0002589866117960801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002589866117960801,0.0002589866117960801
honorable,1.7777777777777777,0.0002020385417429087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002020385417429087,0.0002020385417429087
